205710,NE-Muscle-Longissimus-Capitis-S-C4-L
205720,NE-Muscle-Longissimus-Capitis-S-C5-L
205730,NE-Muscle-Longissimus-Capitis-S-C6-L
205740,NE-Muscle-Longissimus-Capitis-S-C7-L
205750,NE-Muscle-Longissimus-Capitis-S-T1-L
205760,NE-Muscle-Longissimus-Capitis-S-T2-L
255710,NE-Muscle-Longissimus-Capitis-S-C4-R
255720,NE-Muscle-Longissimus-Capitis-S-C5-R
255730,NE-Muscle-Longissimus-Capitis-S-C6-R
255740,NE-Muscle-Longissimus-Capitis-S-C7-R
255750,NE-Muscle-Longissimus-Capitis-S-T1-R
255760,NE-Muscle-Longissimus-Capitis-S-T2-R
