205910,NE-Muscle-Splenius-Capitis-S-C5-L
205920,NE-Muscle-Splenius-Capitis-S-C6-A-L
205930,NE-Muscle-Splenius-Capitis-S-C6-B-L
205940,NE-Muscle-Splenius-Capitis-S-C7-A-L
205950,NE-Muscle-Splenius-Capitis-S-C7-B-L
205960,NE-Muscle-Splenius-Capitis-S-T1-L
205970,NE-Muscle-Splenius-Capitis-S-T2-L
255910,NE-Muscle-Splenius-Capitis-S-C5-R
255920,NE-Muscle-Splenius-Capitis-S-C6-A-R
255930,NE-Muscle-Splenius-Capitis-S-C6-B-R
255940,NE-Muscle-Splenius-Capitis-S-C7-A-R
255950,NE-Muscle-Splenius-Capitis-S-C7-B-R
255960,NE-Muscle-Splenius-Capitis-S-T1-R
255970,NE-Muscle-Splenius-Capitis-S-T2-R
